Temperature - (Celsius), Year, Statistics, Country, ISO3
16.4863, 2008, Dec Average, Egypt, EGY
15.0289, 2009, Jan Average, Egypt, EGY
16.1836, 2009, Feb Average, Egypt, EGY
17.7351, 2009, Mar Average, Egypt, EGY
23.9545, 2009, Apr Average, Egypt, EGY
26.1146, 2009, May Average, Egypt, EGY
30.3957, 2009, Jun Average, Egypt, EGY
30.783, 2009, Jul Average, Egypt, EGY
30.4687, 2009, Aug Average, Egypt, EGY
28.7328, 2009, Sep Average, Egypt, EGY
26.1036, 2009, Oct Average, Egypt, EGY
19.4375, 2009, Nov Average, Egypt, EGY
15.9196, 2009, Dec Average, Egypt, EGY
16.2853, 2010, Jan Average, Egypt, EGY
18.2883, 2010, Feb Average, Egypt, EGY
21.1547, 2010, Mar Average, Egypt, EGY
24.3651, 2010, Apr Average, Egypt, EGY
27.4035, 2010, May Average, Egypt, EGY
30.6726, 2010, Jun Average, Egypt, EGY
30.7933, 2010, Jul Average, Egypt, EGY
31.7785, 2010, Aug Average, Egypt, EGY
29.6992, 2010, Sep Average, Egypt, EGY
27.5612, 2010, Oct Average, Egypt, EGY
22.1475, 2010, Nov Average, Egypt, EGY
16.5754, 2010, Dec Average, Egypt, EGY
14.41, 2011, Jan Average, Egypt, EGY
16.8032, 2011, Feb Average, Egypt, EGY
18.2411, 2011, Mar Average, Egypt, EGY
22.272, 2011, Apr Average, Egypt, EGY
26.759, 2011, May Average, Egypt, EGY
29.4687, 2011, Jun Average, Egypt, EGY
30.9567, 2011, Jul Average, Egypt, EGY
30.5582, 2011, Aug Average, Egypt, EGY
28.4856, 2011, Sep Average, Egypt, EGY
24.6313, 2011, Oct Average, Egypt, EGY
17.2305, 2011, Nov Average, Egypt, EGY
14.6459, 2011, Dec Average, Egypt, EGY
12.4134, 2012, Jan Average, Egypt, EGY
15.4001, 2012, Feb Average, Egypt, EGY
17.357, 2012, Mar Average, Egypt, EGY
24.1146, 2012, Apr Average, Egypt, EGY
28.1435, 2012, May Average, Egypt, EGY
30.6875, 2012, Jun Average, Egypt, EGY
31.5257, 2012, Jul Average, Egypt, EGY
31.2167, 2012, Aug Average, Egypt, EGY
28.7311, 2012, Sep Average, Egypt, EGY
26.3232, 2012, Oct Average, Egypt, EGY
20.9821, 2012, Nov Average, Egypt, EGY
15.4892, 2012, Dec Average, Egypt, EGY
14.7386, 2013, Jan Average, Egypt, EGY
16.7301, 2013, Feb Average, Egypt, EGY
20.5032, 2013, Mar Average, Egypt, EGY
22.5342, 2013, Apr Average, Egypt, EGY
28.6024, 2013, May Average, Egypt, EGY
29.9206, 2013, Jun Average, Egypt, EGY
29.5288, 2013, Jul Average, Egypt, EGY
30.2866, 2013, Aug Average, Egypt, EGY
28.6534, 2013, Sep Average, Egypt, EGY
23.6777, 2013, Oct Average, Egypt, EGY
20.8179, 2013, Nov Average, Egypt, EGY
14.6599, 2013, Dec Average, Egypt, EGY
14.8192, 2014, Jan Average, Egypt, EGY
16.4161, 2014, Feb Average, Egypt, EGY
18.5174, 2014, Mar Average, Egypt, EGY
24.5881, 2014, Apr Average, Egypt, EGY
27.7131, 2014, May Average, Egypt, EGY
29.5857, 2014, Jun Average, Egypt, EGY
30.6837, 2014, Jul Average, Egypt, EGY
31.0895, 2014, Aug Average, Egypt, EGY
28.9764, 2014, Sep Average, Egypt, EGY
24.8999, 2014, Oct Average, Egypt, EGY
19.6535, 2014, Nov Average, Egypt, EGY
16.6284, 2014, Dec Average, Egypt, EGY
13.0383, 2015, Jan Average, Egypt, EGY
16.1302, 2015, Feb Average, Egypt, EGY
20.3863, 2015, Mar Average, Egypt, EGY
21.7983, 2015, Apr Average, Egypt, EGY
28.045, 2015, May Average, Egypt, EGY
29.5302, 2015, Jun Average, Egypt, EGY
30.5941, 2015, Jul Average, Egypt, EGY
32.0281, 2015, Aug Average, Egypt, EGY
30.2414, 2015, Sep Average, Egypt, EGY
26.7403, 2015, Oct Average, Egypt, EGY
20.2431, 2015, Nov Average, Egypt, EGY
13.6412, 2015, Dec Average, Egypt, EGY
13.0717, 2016, Jan Average, Egypt, EGY
17.0935, 2016, Feb Average, Egypt, EGY
18.6792, 2016, Mar Average, Egypt, EGY
24.2859, 2016, Apr Average, Egypt, EGY
27.9361, 2016, May Average, Egypt, EGY
30.655, 2016, Jun Average, Egypt, EGY
30.7874, 2016, Jul Average, Egypt, EGY
31.0595, 2016, Aug Average, Egypt, EGY
28.8078, 2016, Sep Average, Egypt, EGY
25.8103, 2016, Oct Average, Egypt, EGY
20.5635, 2016, Nov Average, Egypt, EGY
13.7739, 2016, Dec Average, Egypt, EGY
23.5744, 1991, Jan Average, El Salvador, SLV
23.4158, 1991, Feb Average, El Salvador, SLV
24.8148, 1991, Mar Average, El Salvador, SLV
25.7816, 1991, Apr Average, El Salvador, SLV
25.2806, 1991, May Average, El Salvador, SLV
24.9359, 1991, Jun Average, El Salvador, SLV
24.832, 1991, Jul Average, El Salvador, SLV
24.3319, 1991, Aug Average, El Salvador, SLV
23.6312, 1991, Sep Average, El Salvador, SLV
23.5995, 1991, Oct Average, El Salvador, SLV
22.465, 1991, Nov Average, El Salvador, SLV
22.5696, 1991, Dec Average, El Salvador, SLV
22.8374, 1992, Jan Average, El Salvador, SLV
23.2177, 1992, Feb Average, El Salvador, SLV
25.1554, 1992, Mar Average, El Salvador, SLV
25.5634, 1992, Apr Average, El Salvador, SLV
25.1758, 1992, May Average, El Salvador, SLV
25.0283, 1992, Jun Average, El Salvador, SLV
24.7265, 1992, Jul Average, El Salvador, SLV
24.5484, 1992, Aug Average, El Salvador, SLV
23.3295, 1992, Sep Average, El Salvador, SLV
23.7256, 1992, Oct Average, El Salvador, SLV
23.5713, 1992, Nov Average, El Salvador, SLV
23.3293, 1992, Dec Average, El Salvador, SLV
23.2466, 1993, Jan Average, El Salvador, SLV
23.2307, 1993, Feb Average, El Salvador, SLV
24.1636, 1993, Mar Average, El Salvador, SLV
25.4837, 1993, Apr Average, El Salvador, SLV
24.6411, 1993, May Average, El Salvador, SLV
24.8778, 1993, Jun Average, El Salvador, SLV
24.6097, 1993, Jul Average, El Salvador, SLV
23.9969, 1993, Aug Average, El Salvador, SLV
23.2922, 1993, Sep Average, El Salvador, SLV
24.3363, 1993, Oct Average, El Salvador, SLV
23.2199, 1993, Nov Average, El Salvador, SLV
22.5374, 1993, Dec Average, El Salvador, SLV
22.9923, 1994, Jan Average, El Salvador, SLV
23.6922, 1994, Feb Average, El Salvador, SLV
24.9541, 1994, Mar Average, El Salvador, SLV
25.889, 1994, Apr Average, El Salvador, SLV
25.2632, 1994, May Average, El Salvador, SLV
24.8721, 1994, Jun Average, El Salvador, SLV
24.6694, 1994, Jul Average, El Salvador, SLV
24.6435, 1994, Aug Average, El Salvador, SLV
24.1263, 1994, Sep Average, El Salvador, SLV
23.7978, 1994, Oct Average, El Salvador, SLV
23.3313, 1994, Nov Average, El Salvador, SLV
22.8556, 1994, Dec Average, El Salvador, SLV
23.3142, 1995, Jan Average, El Salvador, SLV
23.4144, 1995, Feb Average, El Salvador, SLV
24.8374, 1995, Mar Average, El Salvador, SLV
25.6118, 1995, Apr Average, El Salvador, SLV
25.2924, 1995, May Average, El Salvador, SLV
24.8242, 1995, Jun Average, El Salvador, SLV
24.3477, 1995, Jul Average, El Salvador, SLV
24.1592, 1995, Aug Average, El Salvador, SLV
23.5799, 1995, Sep Average, El Salvador, SLV
23.6205, 1995, Oct Average, El Salvador, SLV
23.0887, 1995, Nov Average, El Salvador, SLV
23.0072, 1995, Dec Average, El Salvador, SLV
22.0176, 1996, Jan Average, El Salvador, SLV
22.9074, 1996, Feb Average, El Salvador, SLV
23.6244, 1996, Mar Average, El Salvador, SLV
25.2831, 1996, Apr Average, El Salvador, SLV
25.0029, 1996, May Average, El Salvador, SLV
24.4466, 1996, Jun Average, El Salvador, SLV
24.5351, 1996, Jul Average, El Salvador, SLV
23.7564, 1996, Aug Average, El Salvador, SLV
24.1965, 1996, Sep Average, El Salvador, SLV
23.8378, 1996, Oct Average, El Salvador, SLV
22.432, 1996, Nov Average, El Salvador, SLV
22.65, 1996, Dec Average, El Salvador, SLV
22.9256, 1997, Jan Average, El Salvador, SLV
23.6817, 1997, Feb Average, El Salvador, SLV
25.2957, 1997, Mar Average, El Salvador, SLV
25.473, 1997, Apr Average, El Salvador, SLV
25.5891, 1997, May Average, El Salvador, SLV
24.9905, 1997, Jun Average, El Salvador, SLV
24.9865, 1997, Jul Average, El Salvador, SLV
25.1812, 1997, Aug Average, El Salvador, SLV
24.1744, 1997, Sep Average, El Salvador, SLV
24.0497, 1997, Oct Average, El Salvador, SLV
23.4298, 1997, Nov Average, El Salvador, SLV
23.1069, 1997, Dec Average, El Salvador, SLV
23.2277, 1998, Jan Average, El Salvador, SLV
24.0937, 1998, Feb Average, El Salvador, SLV
25.324, 1998, Mar Average, El Salvador, SLV
26.2737, 1998, Apr Average, El Salvador, SLV
25.9729, 1998, May Average, El Salvador, SLV
25.3629, 1998, Jun Average, El Salvador, SLV
24.6294, 1998, Jul Average, El Salvador, SLV
24.8338, 1998, Aug Average, El Salvador, SLV
24.07, 1998, Sep Average, El Salvador, SLV
24.3046, 1998, Oct Average, El Salvador, SLV
23.3296, 1998, Nov Average, El Salvador, SLV
22.6939, 1998, Dec Average, El Salvador, SLV
22.9035, 1999, Jan Average, El Salvador, SLV
22.9089, 1999, Feb Average, El Salvador, SLV
24.3211, 1999, Mar Average, El Salvador, SLV
25.2909, 1999, Apr Average, El Salvador, SLV
25.4111, 1999, May Average, El Salvador, SLV
24.312, 1999, Jun Average, El Salvador, SLV
24.3648, 1999, Jul Average, El Salvador, SLV
24.1597, 1999, Aug Average, El Salvador, SLV
23.3458, 1999, Sep Average, El Salvador, SLV
23.19, 1999, Oct Average, El Salvador, SLV
21.9596, 1999, Nov Average, El Salvador, SLV
22.0274, 1999, Dec Average, El Salvador, SLV
22.4672, 2000, Jan Average, El Salvador, SLV
23.0333, 2000, Feb Average, El Salvador, SLV
24.6495, 2000, Mar Average, El Salvador, SLV
25.4654, 2000, Apr Average, El Salvador, SLV
25.0031, 2000, May Average, El Salvador, SLV
24.2985, 2000, Jun Average, El Salvador, SLV
24.6367, 2000, Jul Average, El Salvador, SLV
24.361, 2000, Aug Average, El Salvador, SLV
23.9198, 2000, Sep Average, El Salvador, SLV
23.792, 2000, Oct Average, El Salvador, SLV
23.6032, 2000, Nov Average, El Salvador, SLV
22.7405, 2000, Dec Average, El Salvador, SLV
22.7311, 2001, Jan Average, El Salvador, SLV
24.2819, 2001, Feb Average, El Salvador, SLV
24.6356, 2001, Mar Average, El Salvador, SLV
25.8971, 2001, Apr Average, El Salvador, SLV
25.2857, 2001, May Average, El Salvador, SLV
25.0279, 2001, Jun Average, El Salvador, SLV
25.1526, 2001, Jul Average, El Salvador, SLV
25.1572, 2001, Aug Average, El Salvador, SLV
23.8915, 2001, Sep Average, El Salvador, SLV
24.2549, 2001, Oct Average, El Salvador, SLV
23.2608, 2001, Nov Average, El Salvador, SLV
23.3614, 2001, Dec Average, El Salvador, SLV
23.4106, 2002, Jan Average, El Salvador, SLV
23.6385, 2002, Feb Average, El Salvador, SLV
25.0641, 2002, Mar Average, El Salvador, SLV
25.9321, 2002, Apr Average, El Salvador, SLV
25.7988, 2002, May Average, El Salvador, SLV
25.1025, 2002, Jun Average, El Salvador, SLV
25.2424, 2002, Jul Average, El Salvador, SLV
24.8166, 2002, Aug Average, El Salvador, SLV
24.2591, 2002, Sep Average, El Salvador, SLV
24.3288, 2002, Oct Average, El Salvador, SLV
23.4422, 2002, Nov Average, El Salvador, SLV
23.5506, 2002, Dec Average, El Salvador, SLV
22.9171, 2003, Jan Average, El Salvador, SLV
24.8022, 2003, Feb Average, El Salvador, SLV
25.807, 2003, Mar Average, El Salvador, SLV
25.7084, 2003, Apr Average, El Salvador, SLV
26.1751, 2003, May Average, El Salvador, SLV
25.3554, 2003, Jun Average, El Salvador, SLV
24.7386, 2003, Jul Average, El Salvador, SLV
24.9682, 2003, Aug Average, El Salvador, SLV
24.6451, 2003, Sep Average, El Salvador, SLV
24.3625, 2003, Oct Average, El Salvador, SLV
23.5949, 2003, Nov Average, El Salvador, SLV
22.167, 2003, Dec Average, El Salvador, SLV
23.4308, 2004, Jan Average, El Salvador, SLV
24.1009, 2004, Feb Average, El Salvador, SLV
25.4414, 2004, Mar Average, El Salvador, SLV
25.9975, 2004, Apr Average, El Salvador, SLV
25.3568, 2004, May Average, El Salvador, SLV
25.0194, 2004, Jun Average, El Salvador, SLV
24.7394, 2004, Jul Average, El Salvador, SLV
24.9156, 2004, Aug Average, El Salvador, SLV
24.3093, 2004, Sep Average, El Salvador, SLV
24.7131, 2004, Oct Average, El Salvador, SLV
23.6148, 2004, Nov Average, El Salvador, SLV
23.1803, 2004, Dec Average, El Salvador, SLV
23.18, 2005, Jan Average, El Salvador, SLV
23.6345, 2005, Feb Average, El Salvador, SLV
25.7934, 2005, Mar Average, El Salvador, SLV
26.2109, 2005, Apr Average, El Salvador, SLV
25.8366, 2005, May Average, El Salvador, SLV
24.9046, 2005, Jun Average, El Salvador, SLV
25.1838, 2005, Jul Average, El Salvador, SLV
25.1499, 2005, Aug Average, El Salvador, SLV
24.5454, 2005, Sep Average, El Salvador, SLV
23.6285, 2005, Oct Average, El Salvador, SLV
23.0384, 2005, Nov Average, El Salvador, SLV
23.4011, 2005, Dec Average, El Salvador, SLV
23.5769, 2006, Jan Average, El Salvador, SLV
23.4083, 2006, Feb Average, El Salvador, SLV
25.1403, 2006, Mar Average, El Salvador, SLV
25.8491, 2006, Apr Average, El Salvador, SLV
25.3543, 2006, May Average, El Salvador, SLV
24.515, 2006, Jun Average, El Salvador, SLV
24.8835, 2006, Jul Average, El Salvador, SLV
24.9505, 2006, Aug Average, El Salvador, SLV
24.6211, 2006, Sep Average, El Salvador, SLV
24.6377, 2006, Oct Average, El Salvador, SLV
23.09, 2006, Nov Average, El Salvador, SLV
23.5018, 2006, Dec Average, El Salvador, SLV
23.4307, 2007, Jan Average, El Salvador, SLV
23.7202, 2007, Feb Average, El Salvador, SLV
24.7831, 2007, Mar Average, El Salvador, SLV
25.9129, 2007, Apr Average, El Salvador, SLV
25.5202, 2007, May Average, El Salvador, SLV
24.9277, 2007, Jun Average, El Salvador, SLV
25.0174, 2007, Jul Average, El Salvador, SLV
24.5658, 2007, Aug Average, El Salvador, SLV
24.0081, 2007, Sep Average, El Salvador, SLV
23.4001, 2007, Oct Average, El Salvador, SLV
22.7246, 2007, Nov Average, El Salvador, SLV
22.8961, 2007, Dec Average, El Salvador, SLV
23.3172, 2008, Jan Average, El Salvador, SLV
24.1106, 2008, Feb Average, El Salvador, SLV
25.2459, 2008, Mar Average, El Salvador, SLV
26.0304, 2008, Apr Average, El Salvador, SLV
26.3182, 2008, May Average, El Salvador, SLV
24.8141, 2008, Jun Average, El Salvador, SLV
24.792, 2008, Jul Average, El Salvador, SLV
24.6629, 2008, Aug Average, El Salvador, SLV
24.7901, 2008, Sep Average, El Salvador, SLV
23.5614, 2008, Oct Average, El Salvador, SLV
22.6595, 2008, Nov Average, El Salvador, SLV
23.1426, 2008, Dec Average, El Salvador, SLV
23.6123, 2009, Jan Average, El Salvador, SLV
23.7503, 2009, Feb Average, El Salvador, SLV
24.5394, 2009, Mar Average, El Salvador, SLV
26.5259, 2009, Apr Average, El Salvador, SLV
25.9412, 2009, May Average, El Salvador, SLV
25.0836, 2009, Jun Average, El Salvador, SLV
25.6909, 2009, Jul Average, El Salvador, SLV
24.7563, 2009, Aug Average, El Salvador, SLV
24.7622, 2009, Sep Average, El Salvador, SLV
24.6469, 2009, Oct Average, El Salvador, SLV
23.5671, 2009, Nov Average, El Salvador, SLV
24.3532, 2009, Dec Average, El Salvador, SLV
23.4706, 2010, Jan Average, El Salvador, SLV
23.9023, 2010, Feb Average, El Salvador, SLV
25.8545, 2010, Mar Average, El Salvador, SLV
26.4335, 2010, Apr Average, El Salvador, SLV
25.982, 2010, May Average, El Salvador, SLV
25.4286, 2010, Jun Average, El Salvador, SLV
24.8492, 2010, Jul Average, El Salvador, SLV
24.56, 2010, Aug Average, El Salvador, SLV
24.2267, 2010, Sep Average, El Salvador, SLV
23.8243, 2010, Oct Average, El Salvador, SLV
22.8797, 2010, Nov Average, El Salvador, SLV
21.8544, 2010, Dec Average, El Salvador, SLV
23.9703, 2011, Jan Average, El Salvador, SLV
23.9977, 2011, Feb Average, El Salvador, SLV
24.9111, 2011, Mar Average, El Salvador, SLV
25.9371, 2011, Apr Average, El Salvador, SLV
26.1872, 2011, May Average, El Salvador, SLV
24.9248, 2011, Jun Average, El Salvador, SLV
24.9139, 2011, Jul Average, El Salvador, SLV
25.1386, 2011, Aug Average, El Salvador, SLV
24.5286, 2011, Sep Average, El Salvador, SLV
23.1978, 2011, Oct Average, El Salvador, SLV
22.6614, 2011, Nov Average, El Salvador, SLV
23.1436, 2011, Dec Average, El Salvador, SLV
24.337, 2012, Jan Average, El Salvador, SLV
24.1861, 2012, Feb Average, El Salvador, SLV
25.5792, 2012, Mar Average, El Salvador, SLV
26.0475, 2012, Apr Average, El Salvador, SLV
24.9752, 2012, May Average, El Salvador, SLV
24.3207, 2012, Jun Average, El Salvador, SLV
24.9706, 2012, Jul Average, El Salvador, SLV
24.5846, 2012, Aug Average, El Salvador, SLV
24.2417, 2012, Sep Average, El Salvador, SLV
23.5914, 2012, Oct Average, El Salvador, SLV
22.9603, 2012, Nov Average, El Salvador, SLV
23.2453, 2012, Dec Average, El Salvador, SLV
24.1463, 2013, Jan Average, El Salvador, SLV
24.3877, 2013, Feb Average, El Salvador, SLV
24.5631, 2013, Mar Average, El Salvador, SLV
26.2768, 2013, Apr Average, El Salvador, SLV
25.3065, 2013, May Average, El Salvador, SLV
24.2301, 2013, Jun Average, El Salvador, SLV
24.8139, 2013, Jul Average, El Salvador, SLV
24.4682, 2013, Aug Average, El Salvador, SLV
23.8577, 2013, Sep Average, El Salvador, SLV
23.9949, 2013, Oct Average, El Salvador, SLV
23.3256, 2013, Nov Average, El Salvador, SLV
23.1299, 2013, Dec Average, El Salvador, SLV
23.0216, 2014, Jan Average, El Salvador, SLV
24.4836, 2014, Feb Average, El Salvador, SLV
25.4852, 2014, Mar Average, El Salvador, SLV
26.2722, 2014, Apr Average, El Salvador, SLV
25.333, 2014, May Average, El Salvador, SLV
24.6222, 2014, Jun Average, El Salvador, SLV
25.7324, 2014, Jul Average, El Salvador, SLV
25.1626, 2014, Aug Average, El Salvador, SLV
23.9414, 2014, Sep Average, El Salvador, SLV
23.7972, 2014, Oct Average, El Salvador, SLV
23.1324, 2014, Nov Average, El Salvador, SLV
23.1626, 2014, Dec Average, El Salvador, SLV
23.9977, 2015, Jan Average, El Salvador, SLV
23.8195, 2015, Feb Average, El Salvador, SLV
25.2501, 2015, Mar Average, El Salvador, SLV
26.3768, 2015, Apr Average, El Salvador, SLV
25.6517, 2015, May Average, El Salvador, SLV
24.8645, 2015, Jun Average, El Salvador, SLV
25.4706, 2015, Jul Average, El Salvador, SLV
25.4668, 2015, Aug Average, El Salvador, SLV
24.8403, 2015, Sep Average, El Salvador, SLV
24.3982, 2015, Oct Average, El Salvador, SLV
24.3971, 2015, Nov Average, El Salvador, SLV
24.7385, 2015, Dec Average, El Salvador, SLV
24.2017, 2016, Jan Average, El Salvador, SLV
23.573, 2016, Feb Average, El Salvador, SLV
25.9571, 2016, Mar Average, El Salvador, SLV
26.7283, 2016, Apr Average, El Salvador, SLV
26.4418, 2016, May Average, El Salvador, SLV
25.2011, 2016, Jun Average, El Salvador, SLV
25.6264, 2016, Jul Average, El Salvador, SLV
25.3851, 2016, Aug Average, El Salvador, SLV
24.7569, 2016, Sep Average, El Salvador, SLV
24.4632, 2016, Oct Average, El Salvador, SLV
23.4669, 2016, Nov Average, El Salvador, SLV
24.2072, 2016, Dec Average, El Salvador, SLV
25.0332, 1991, Jan Average, Equatorial Guinea, GNQ
25.6325, 1991, Feb Average, Equatorial Guinea, GNQ
25.5582, 1991, Mar Average, Equatorial Guinea, GNQ
25.0817, 1991, Apr Average, Equatorial Guinea, GNQ
25.3977, 1991, May Average, Equatorial Guinea, GNQ
24.6703, 1991, Jun Average, Equatorial Guinea, GNQ
23.4347, 1991, Jul Average, Equatorial Guinea, GNQ
23.2787, 1991, Aug Average, Equatorial Guinea, GNQ
24.2702, 1991, Sep Average, Equatorial Guinea, GNQ
23.8953, 1991, Oct Average, Equatorial Guinea, GNQ
24.2834, 1991, Nov Average, Equatorial Guinea, GNQ
24.5503, 1991, Dec Average, Equatorial Guinea, GNQ
24.8402, 1992, Jan Average, Equatorial Guinea, GNQ
26.0009, 1992, Feb Average, Equatorial Guinea, GNQ
25.5526, 1992, Mar Average, Equatorial Guinea, GNQ
25.2978, 1992, Apr Average, Equatorial Guinea, GNQ
25.1589, 1992, May Average, Equatorial Guinea, GNQ
23.7558, 1992, Jun Average, Equatorial Guinea, GNQ
22.6349, 1992, Jul Average, Equatorial Guinea, GNQ
22.4816, 1992, Aug Average, Equatorial Guinea, GNQ
23.9394, 1992, Sep Average, Equatorial Guinea, GNQ
24.1273, 1992, Oct Average, Equatorial Guinea, GNQ
24.475, 1992, Nov Average, Equatorial Guinea, GNQ
24.4034, 1992, Dec Average, Equatorial Guinea, GNQ
24.9198, 1993, Jan Average, Equatorial Guinea, GNQ
25.2143, 1993, Feb Average, Equatorial Guinea, GNQ
25.207, 1993, Mar Average, Equatorial Guinea, GNQ
25.2533, 1993, Apr Average, Equatorial Guinea, GNQ
25.1144, 1993, May Average, Equatorial Guinea, GNQ
24.1646, 1993, Jun Average, Equatorial Guinea, GNQ
23.9331, 1993, Jul Average, Equatorial Guinea, GNQ
23.2712, 1993, Aug Average, Equatorial Guinea, GNQ
24.2065, 1993, Sep Average, Equatorial Guinea, GNQ
24.7128, 1993, Oct Average, Equatorial Guinea, GNQ
24.4444, 1993, Nov Average, Equatorial Guinea, GNQ
24.7117, 1993, Dec Average, Equatorial Guinea, GNQ
24.7957, 1994, Jan Average, Equatorial Guinea, GNQ
25.5358, 1994, Feb Average, Equatorial Guinea, GNQ
25.2243, 1994, Mar Average, Equatorial Guinea, GNQ
25.1911, 1994, Apr Average, Equatorial Guinea, GNQ
25.0696, 1994, May Average, Equatorial Guinea, GNQ
24.1392, 1994, Jun Average, Equatorial Guinea, GNQ
22.9765, 1994, Jul Average, Equatorial Guinea, GNQ
23.2689, 1994, Aug Average, Equatorial Guinea, GNQ
24.2268, 1994, Sep Average, Equatorial Guinea, GNQ
24.3579, 1994, Oct Average, Equatorial Guinea, GNQ
24.976, 1994, Nov Average, Equatorial Guinea, GNQ
24.8858, 1994, Dec Average, Equatorial Guinea, GNQ
25.4311, 1995, Jan Average, Equatorial Guinea, GNQ
25.3438, 1995, Feb Average, Equatorial Guinea, GNQ
25.3518, 1995, Mar Average, Equatorial Guinea, GNQ
25.4853, 1995, Apr Average, Equatorial Guinea, GNQ
25.3197, 1995, May Average, Equatorial Guinea, GNQ
24.5131, 1995, Jun Average, Equatorial Guinea, GNQ
23.917, 1995, Jul Average, Equatorial Guinea, GNQ
23.6729, 1995, Aug Average, Equatorial Guinea, GNQ
24.4667, 1995, Sep Average, Equatorial Guinea, GNQ
24.7022, 1995, Oct Average, Equatorial Guinea, GNQ
25.0635, 1995, Nov Average, Equatorial Guinea, GNQ
24.6516, 1995, Dec Average, Equatorial Guinea, GNQ
25.2721, 1996, Jan Average, Equatorial Guinea, GNQ
25.8665, 1996, Feb Average, Equatorial Guinea, GNQ
25.379, 1996, Mar Average, Equatorial Guinea, GNQ
25.2528, 1996, Apr Average, Equatorial Guinea, GNQ
24.7808, 1996, May Average, Equatorial Guinea, GNQ
24.3801, 1996, Jun Average, Equatorial Guinea, GNQ
23.5399, 1996, Jul Average, Equatorial Guinea, GNQ
23.0011, 1996, Aug Average, Equatorial Guinea, GNQ
24.332, 1996, Sep Average, Equatorial Guinea, GNQ
24.1814, 1996, Oct Average, Equatorial Guinea, GNQ
24.5649, 1996, Nov Average, Equatorial Guinea, GNQ
24.3723, 1996, Dec Average, Equatorial Guinea, GNQ
24.8416, 1997, Jan Average, Equatorial Guinea, GNQ
25.2328, 1997, Feb Average, Equatorial Guinea, GNQ
25.2363, 1997, Mar Average, Equatorial Guinea, GNQ
24.7914, 1997, Apr Average, Equatorial Guinea, GNQ
24.5862, 1997, May Average, Equatorial Guinea, GNQ
