X1,country,variable,percentile,year,value,country_iso3,X1_1,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,countryname,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,bottom50,temp_sq,gdp_sq,temp_third,prec_third,temp_times_gdppc,prec_times_gdppc,time_trend,time_trend_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25,agri_top10,agri_b90,agri_top1,agri_b99,agri_top5,agri_b95,agri_top20,agri_b80,agri_b75,agri_b50,country_region,continent_ssaf,y_1991_MENA,y_1992_MENA,y_1993_MENA,y_1994_MENA,y_1995_MENA,y_1996_MENA,y_1997_MENA,y_1998_MENA,y_1999_MENA,y_2000_MENA,y_2001_MENA,y_2002_MENA,y_2003_MENA,y_2004_MENA,y_2005_MENA,y_2006_MENA,y_2007_MENA,y_2008_MENA,y_2009_MENA,y_2010_MENA,y_2011_MENA,y_2012_MENA,y_2013_MENA,y_1980_MENA,y_1981_MENA,y_1982_MENA,y_1983_MENA,y_1984_MENA,y_1985_MENA,y_1986_MENA,y_1987_MENA,y_1988_MENA,y_1989_MENA,y_1990_EECA,y_1991_EECA,y_1992_EECA,y_1993_EECA,y_1994_EECA,y_1995_EECA,y_1996_EECA,y_1997_EECA,y_1998_EECA,y_1999_EECA,y_2000_EECA,y_2001_EECA,y_2002_EECA,y_2003_EECA,y_2004_EECA,y_2005_EECA,y_2006_EECA,y_2007_EECA,y_2008_EECA,y_2009_EECA,y_2010_EECA,y_2011_EECA,y_2012_EECA,y_2013_EECA,y_1980_EECA,y_1981_EECA,y_1982_EECA,y_1983_EECA,y_1984_EECA,y_1985_EECA,y_1986_EECA,y_1987_EECA,y_1988_EECA,y_1989_EECA,y_1990_MA,y_1991_MA,y_1992_MA,y_1993_MA,y_1994_MA,y_1995_MA,y_1996_MA,y_1997_MA,y_1998_MA,y_1999_MA,y_2000_MA,y_2001_MA,y_2002_MA,y_2003_MA,y_2004_MA,y_2005_MA,y_2006_MA,y_2007_MA,y_2008_MA,y_2009_MA,y_2010_MA,y_2011_MA,y_2012_MA,y_2013_MA,y_1980_MA,y_1981_MA,y_1982_MA,y_1983_MA,y_1984_MA,y_1985_MA,y_1986_MA,y_1987_MA,y_1988_MA,y_1989_MA,y_1990_WEOFF,y_1991_WEOFF,y_1992_WEOFF,y_1993_WEOFF,y_1994_WEOFF,y_1995_WEOFF,y_1996_WEOFF,y_1997_WEOFF,y_1998_WEOFF,y_1999_WEOFF,y_2000_WEOFF,y_2001_WEOFF,y_2002_WEOFF,y_2003_WEOFF,y_2004_WEOFF,y_2005_WEOFF,y_2006_WEOFF,y_2007_WEOFF,y_2008_WEOFF,y_2009_WEOFF,y_2010_WEOFF,y_2011_WEOFF,y_2012_WEOFF,y_2013_WEOFF,y_1980_WEOFF,y_1981_WEOFF,y_1982_WEOFF,y_1983_WEOFF,y_1984_WEOFF,y_1985_WEOFF,y_1986_WEOFF,y_1987_WEOFF,y_1988_WEOFF,y_1989_WEOFF,y_1990_WAF,y_1991_WAF,y_1992_WAF,y_1993_WAF,y_1994_WAF,y_1995_WAF,y_1996_WAF,y_1997_WAF,y_1998_WAF,y_1999_WAF,y_2000_WAF,y_2001_WAF,y_2002_WAF,y_2003_WAF,y_2004_WAF,y_2005_WAF,y_2006_WAF,y_2007_WAF,y_2008_WAF,y_2009_WAF,y_2010_WAF,y_2011_WAF,y_2012_WAF,y_2013_WAF,y_1980_WAF,y_1981_WAF,y_1982_WAF,y_1983_WAF,y_1984_WAF,y_1985_WAF,y_1986_WAF,y_1987_WAF,y_1988_WAF,y_1989_WAF,y_1990_EAF,y_1991_EAF,y_1992_EAF,y_1993_EAF,y_1994_EAF,y_1995_EAF,y_1996_EAF,y_1997_EAF,y_1998_EAF,y_1999_EAF,y_2000_EAF,y_2001_EAF,y_2002_EAF,y_2003_EAF,y_2004_EAF,y_2005_EAF,y_2006_EAF,y_2007_EAF,y_2008_EAF,y_2009_EAF,y_2010_EAF,y_2011_EAF,y_2012_EAF,y_2013_EAF,y_1980_EAF,y_1981_EAF,y_1982_EAF,y_1983_EAF,y_1984_EAF,y_1985_EAF,y_1986_EAF,y_1987_EAF,y_1988_EAF,y_1989_EAF,y_1990_LAC,y_1991_LAC,y_1992_LAC,y_1993_LAC,y_1994_LAC,y_1995_LAC,y_1996_LAC,y_1997_LAC,y_1998_LAC,y_1999_LAC,y_2000_LAC,y_2001_LAC,y_2002_LAC,y_2003_LAC,y_2004_LAC,y_2005_LAC,y_2006_LAC,y_2007_LAC,y_2008_LAC,y_2009_LAC,y_2010_LAC,y_2011_LAC,y_2012_LAC,y_2013_LAC,y_1980_LAC,y_1981_LAC,y_1982_LAC,y_1983_LAC,y_1984_LAC,y_1985_LAC,y_1986_LAC,y_1987_LAC,y_1988_LAC,y_1989_LAC,y_1990_SAF,y_1991_SAF,y_1992_SAF,y_1993_SAF,y_1994_SAF,y_1995_SAF,y_1996_SAF,y_1997_SAF,y_1998_SAF,y_1999_SAF,y_2000_SAF,y_2001_SAF,y_2002_SAF,y_2003_SAF,y_2004_SAF,y_2005_SAF,y_2006_SAF,y_2007_SAF,y_2008_SAF,y_2009_SAF,y_2010_SAF,y_2011_SAF,y_2012_SAF,y_2013_SAF,y_1980_SAF,y_1981_SAF,y_1982_SAF,y_1983_SAF,y_1984_SAF,y_1985_SAF,y_1986_SAF,y_1987_SAF,y_1988_SAF,y_1989_SAF,y_1990_SEAS,y_1991_SEAS,y_1992_SEAS,y_1993_SEAS,y_1994_SEAS,y_1995_SEAS,y_1996_SEAS,y_1997_SEAS,y_1998_SEAS,y_1999_SEAS,y_2000_SEAS,y_2001_SEAS,y_2002_SEAS,y_2003_SEAS,y_2004_SEAS,y_2005_SEAS,y_2006_SEAS,y_2007_SEAS,y_2008_SEAS,y_2009_SEAS,y_2010_SEAS,y_2011_SEAS,y_2012_SEAS,y_2013_SEAS,y_1980_SEAS,y_1981_SEAS,y_1982_SEAS,y_1983_SEAS,y_1984_SEAS,y_1985_SEAS,y_1986_SEAS,y_1987_SEAS,y_1988_SEAS,y_1989_SEAS,agri_top30,agri_b70
817,FI,sptinc992j,p0p50,1981,0.2635,FIN,2696,4394162780,4799964,105061000000,21887.81883,NA,Finland,100666834944,0.00851799361407757,-0.116442732512951,-0.120707891881466,0.0127883264794946,0.00852316990494728,0.0188282392919064,0.0145630827173591,NA,86,1960,83,WEOFF,0,0,17223.978515625,0.00830745697021484,70,2.66,0.76037,0.5781625369,53,0.2635,7.0756,296665435.906712,18.821096,439617448.182653,45815.7828515625,13096596.5439258,22,484,0.0418248710748993,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,1,0,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
818,FI,sptinc992j,p0p50,1982,0.2517,FIN,2697,4556604372,4826933,108264000000,22429.19598,NA,Finland,103707394048,0.0244332384318113,0.0363006703555584,0.030697813257575,0.0300315544009209,0.0244286973029375,0.0297570154070854,0.0241541564464569,NA,86,1960,83,WEOFF,0,0,17465.71875,0.0247936248779297,70,3.35,0.56465,0.3188296225,53,0.2517,11.2225,305051331.454102,37.595375,180027146.344625,58510.1578125,9862018.0921875,23,529,0.0420878996896475,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,1,0,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,FI,sptinc992j,p0p50,1983,0.2634,FIN,2698,4847351280,4855787,111538000000,22970.10655,NA,Finland,106690650112,0.0238301530480385,0.0618547387421131,0.0558948256075382,0.0297926515340805,0.0238327383995056,0.0283601116389036,0.0224001985043287,NA,86,1960,83,WEOFF,0,0,17645.62109375,0.0241985321044922,70,3.76,0.65055,0.4232153025,53,0.2634,14.1376,311367943.784195,53.157376,275322715.041375,66347.5353125,11479358.8025391,24,576,0.0434591913069985,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,1,0,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820,FI,sptinc992j,p0p50,1984,0.2706,FIN,2699,5063940069,4881803,115004000000,23557.72211,NA,Finland,109940056064,0.0252600144594908,0.0437124222517014,0.0383689925074577,0.0306015703827143,0.0252581406384706,0.0300017464905977,0.0246583167463541,NA,86,1960,83,WEOFF,0,0,17956.525390625,0.0252580642700195,70,3.94,0.66319,0.4398209761,53,0.2706,15.5236,322436804.10416,61.162984,291684873.139759,70748.7100390625,11908588.0738086,25,625,0.0440327298963514,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,FI,sptinc992j,p0p50,1985,0.2666,FIN,2700,4916800946,4902206,118802000000,24234.40307,NA,Finland,113885200384,0.0283195693045855,-0.029486745595932,-0.0336574353277683,0.0324913300573826,0.0283206421881914,0.0352556556463242,0.0310849659144878,NA,86,1960,83,WEOFF,0,0,18044.837890625,0.0277929306030273,70,1.05,0.60504,0.3660734016,53,0.2666,1.1025,325616174.498936,1.157625,221489050.904064,18947.0797851562,10917848.7173437,26,676,0.0413865166074645,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
822,FI,sptinc992j,p0p50,1986,0.2666,FIN,2701,4668430106,4918154,121940000000,24793.95477,NA,Finland,117271568384,0.0228266268968582,-0.0518352538347244,-0.0550832040607929,0.0260708779096603,0.022822929546237,0.0293014161288738,0.0260534659028053,NA,86,1960,83,WEOFF,0,0,18926.904296875,0.0222015380859375,70,2.66,0.65147,0.4244131609,53,0.2666,7.0756,358227706.263065,18.821096,276492441.931523,50345.5654296875,12330310.3422852,27,729,0.0382846490569132,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,FI,sptinc992j,p0p50,1987,0.2617,FIN,2702,3890358421,4932123,126196000000,25586.58652,NA,Finland,122305642496,0.0314683876931667,-0.182321563363075,-0.18515782058239,0.0343071334064007,0.0314708650112152,0.0420308373868465,0.0391945689916611,NA,86,1960,83,WEOFF,0,0,19649.90625,0.0310792922973633,70,1.1,0.61117,0.3735287689,53,0.2617,1.21,386118815.633789,1.331,228289577.688613,21614.896875,12009433.2028125,28,784,0.0308279059637389,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,FI,sptinc992j,p0p50,1988,0.2567,FIN,2703,4350609599,4946481,132785000000,26844.38685,NA,Finland,128434388992,0.0479884929955006,0.111814677715302,0.108907788991928,0.0508950240910053,0.0479881353676319,0.0488950051367283,0.0459881126880646,NA,86,1960,83,WEOFF,0,0,21190.87109375,0.0479516983032227,70,3.56,0.66294,0.4394894436,53,0.2567,12.6736,449053017.711929,45.118016,291355131.740184,75439.50109375,14048276.0828906,29,841,0.0327643152389201,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,FI,sptinc992j,p0p50,1989,0.2602,FIN,2704,4354140938,4964371,139528000000,28105.83315,NA,Finland,135173857280,0.0459203980863094,8.11359088402241e-4,-0.00279882899485528,0.0495340190827847,0.0459238328039646,0.0511435978114605,0.0475334115326405,NA,86,1960,83,WEOFF,0,0,21888.76171875,0.0463361740112305,70,5.15,0.60344,0.3641398336,53,0.2602,26.5225,479117889.580215,136.590875,219736541.187584,112727.122851563,13208554.3715625,30,900,0.0312062162290006,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,0,1,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,FI,sptinc992j,p0p50,1990,0.266,FIN,2705,4777901613,4986431,140233000000,28122.86615,27876.72825,Finland,135455096832,6.05847220867872e-4,0.0928741246461868,0.0884403064846992,0.00504002720117569,6.06206245720387e-4,0.00207841512747109,-0.00235540559515357,1990,86,1960,83,WEOFF,0,0,21496.05859375,0.00123977661132812,70,4.5,0.63285,0.4004991225,53,0.266,20.25,462080535.065933,91.125,253455869.674125,96732.263671875,13603780.6810547,31,961,0.0340711645119194,0.0318989279352881,Finland,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,6.10778255048006,0,1,0,0,0,1980,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,Northern Europe,WEOFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
