country,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,abs_red,abs_red_se,rel_red,rel_red_se,X1,iso,AgrGDP,Pop,TotGDP,gdpCAP_wdi,gdpCAPppp_wdi,NonAgrGDP,growthWDI,AgrGDPgrowth,AgrGDPgrowthCap,TotGDPgrowth,TotGDPgrowthCap,NonAgrGDPgrowth,NonAgrGDPgrowthCap,firstyrWDIppp,GDPpctile_WDIppp,firstyrWDI,GDPpctile_WDI,continent,OilGDP,oil,gdpCAPppp,rgdpCAPgr,fid,UDel_temp_popweight,UDel_precip_popweight,UDel_precip_popweight_2,wdinomiss,_yi_isoXtim_2,_yi_isoXtim_3,temp_sq,time_trend,time_trend_sq,gdp_sq,temp_third,prec_third,gdp_pc_non_ppp,gdp_pc_non_ppp_sq,agri_share,avg_agri_share,Country Name,Indicator Name,Indicator Code,X65,agri_emp,avg_agri_emp,Above50,agri_bottom25,agri_25_50,agri_50_75,agri_top25,min_year,int_2007,agri_top50,agri_b25,agri_m_25_50,agri_m_50_75,agri_top_25
Algeria,2002,36,2.9,37.6,3.1,NA,NA,NA,NA,2403,DZA,6160135800,32572977,87156335791,2675.725212,10634.4256,80996196352,0.0414237752556801,-0.0120725808665156,-0.0251369904726744,0.0544881857931614,0.0414237752556801,0.0597364343702793,0.046672023832798,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.62,0.43623,0.1902966129,53,0,0,310.4644,43,1849,NA,5470.3827280000005,83013091.44536701,2675.72521206766,7159505.410494523,0.07067915079371788,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,21.673999786377,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2003,35.8,2.9,37.5,3.1,NA,NA,NA,NA,2404,DZA,7361362281,33003442,93431591968,2830.965084,11251.4123,86070231040,0.0563972219824791,0.178146183490753,0.165017351508141,0.0695260614156723,0.0563972219824791,0.0607614070177078,0.0476325675845146,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.95,0.56117,0.31491176889999994,53,0,0,322.2025,44,1936,NA,5783.534874999999,176719037.35361296,2830.9650844296784,8014363.309259936,0.07878879216273273,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,21.7169990539551,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2004,35.7,2.9,37.4,3.2,NA,NA,NA,NA,2405,DZA,7758875844,33461345,97449150423,2912.290299,11574.63194,89690275840,0.0283221434801817,0.0525924488902092,0.0388134159147739,0.0421011745929718,0.0283221434801817,0.0411987528204918,0.0274197198450565,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.22,0.53252,0.2835775504,53,0,0,296.5284,45,2025,NA,5106.219047999999,151010717.139008,2912.2902986416116,8481434.783562047,0.0796197381949545,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,20.1270008087158,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2005,35.6,3,37.3,3.1,NA,NA,NA,NA,2406,DZA,7937329989,33960903,103199000000,3038.748713,12077.22936,95261671424,0.042506005614996,0.0227394867688417,0.00792042817920446,0.0573284551501274,0.0425093956291676,0.0602651871740818,0.0454461276531219,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.09,0.42245,0.1784640025,53,0,0,292.0681,46,2116,NA,4991.443829,75392117.856125,3038.7590106187695,9234056.324616762,0.0769128575761393,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,18.6560001373291,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2006,35.5,3,37.1,3.2,NA,NA,NA,NA,2407,DZA,8580253718,34507214,104953000000,3041.480757,12088.08762,96372744192,8.98664817214012e-4,0.0778865367174149,0.0619280859827995,0.0168534684926271,8.9501537149772e-4,0.0115958843380213,-0.00436256872490048,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.96,0.4442,0.19731363999999998,53,0,0,322.56160000000006,47,2209,NA,5793.206336000001,87646718.888,3041.4799641605377,9250600.372389985,0.08175329640886873,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,17.1900005340576,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2007,35.3,3.1,37,3.3,NA,NA,NA,NA,2408,DZA,8794760061,35097043,108521000000,3092.039129,12289.02726,99726237696,0.0164862982928753,0.0246926117688417,0.0077441344037652,0.0334310717880726,0.0164825934916735,0.0342053845524788,0.0172569062560797,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.37,0.54376,0.2956749376,53,0,0,301.7169,48,2304,NA,5240.822553000001,160776204.069376,3092.0268696140583,9560630.162415313,0.08104201086425669,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,15.7209997177124,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2008,35.2,3.1,36.8,3.3,NA,NA,NA,NA,2409,DZA,8460559178,35725377,110692000000,3098.409819,12314.34698,102231441408,0.00205823266878724,-0.0387408286333084,-0.0564852245151997,0.019807867705822,0.00206347228959203,0.024810466915369,0.00706607289612293,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.6,0.43363,0.1880349769,53,0,0,309.76000000000005,49,2401,NA,5451.776000000002,81537607.03314699,3098.4137690135503,9600167.884012755,0.07643333915730134,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,14.3990001678467,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2009,35.1,3.1,36.6,3.3,NA,NA,NA,NA,2410,DZA,10245737165,36383302,112463000000,3091.058258,12285.12888,102217261056,-0.00237550772726536,0.191446468234062,0.1731978058815,0.0158727094531059,-0.00237594754435122,-1.38717950903811e-4,-0.0183873753994703,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.75,0.54918,0.3015986724,53,0,0,315.0625,50,2500,NA,5592.359375,165631958.90863195,3091.0608388430496,9554657.109429097,0.09110318206876929,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,12.960000038147,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2010,35,3.2,36.4,3.4,NA,NA,NA,NA,2411,DZA,10747778286,37062820,116512000000,3143.629138,12494.06704,105764225024,0.0168643984943628,0.0478373281657696,0.0293329525738955,0.0353699922561646,0.0168656148016453,0.0341117642819881,0.015607388690114,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,3,17.78,0.50663,0.2566739569,53,0,0,316.12840000000006,51,2601,NA,5620.762952000001,130038726.784247,3143.635589520711,9882444.719701229,0.09224610586034057,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,11.8369998931885,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Algeria,2011,34.9,3.2,36.3,3.4,NA,NA,NA,NA,2412,DZA,11854799450,37762962,119774000000,3171.735084,12605.77155,107919204352,0.00890087429434061,0.0980337411165237,0.0793192684650421,0.0276123620569706,0.00889789126813412,0.0201705154031515,0.00145604461431503,1990,63,1960,57,MENA,10.3619756698608,0,NA,NA,NA,NA,NA,NA,53,0,0,NA,52,2704,NA,NA,NA,3171.7321326648052,10059884.721378434,0.09897640097183028,0.0747576774018416,Algeria,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,10.7700004577637,19.705000196184432,0,0,1,0,0,1988,1,0,0,1,0,0
Angola,2000,50.1,2.9,53,3.2,NA,NA,NA,NA,94,AGO,1210905967,13924930,17245687549,1238.475709,3387.196726,16034781184,-5.28971781022847e-4,0.0889262109994888,0.0587211959064007,0.0296760406345129,-5.28972246684134e-4,0.025340985506773,-0.00486402725800872,1990,39,1985,39,SSAF,36.1353378295898,1,1590.37060546875,-5.61714172363281e-4,8,21.75,1.08163,1.1699234569,28,0,0,473.0625,41,1681,2529278.6627390385,10289.109375,1265424308.6867473,1238.475708603203,1533822.0808002057,0.070215000913095807,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,38.7000007629395,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2001,50,2.9,53,3.1,NA,NA,NA,NA,95,AGO,1428869041,14385283,17973622010,1249.445145,3417.197831,16544752640,0.00881821196526289,0.165514439344406,0.132989525794983,0.0413431227207184,0.00881821289658546,0.0313088037073612,-0.00121610763017088,1990,39,1985,39,SSAF,36.1353378295898,1,1521.771484375,-0.00170993804931641,8,21.98,0.92767,0.8605716288999999,28,0,0,483.1204,42,1764,2315788.450656891,10618.986392,798326482.9816629,1249.4451454309242,1561113.1714409033,0.07949811341336871,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,38.1559982299805,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2002,50,2.9,52.9,3.1,NA,NA,NA,NA,96,AGO,1601762195,14886574,20457898753,1374.251641,3758.540137,18856136704,0.0952097550034523,0.114221140742302,0.0799670815467834,0.129463821649551,0.0952097550034523,0.130769431591034,0.0965153649449348,1990,39,1985,39,SSAF,36.1353378295898,1,1826.94897460938,0.101356029510498,8,22.45,0.98545,0.9711117025000001,28,0,0,504.00249999999994,43,1849,3337742.555826265,11314.856124999998,956982027.2286252,1374.2516413111573,1888567.5736464097,0.0782955382827434,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,36.9609985351563,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2003,49.9,2.8,52.8,3.1,NA,NA,NA,NA,97,AGO,1795575421,15421075,21531441233,1396.234778,3818.663407,19735865344,0.0158698465675116,0.114221140742302,0.0789457932114601,0.0511451959609985,0.0158698465675116,0.045599140226841,0.0103237936273217,1990,39,1985,39,SSAF,36.1353378295898,1,1930.54809570312,-0.00247287750244141,8,22.58,0.89023,0.7925094529,28,0,0,509.85639999999995,44,1936,3727015.949822943,11512.557511999998,705515690.255167,1396.234778249895,1949471.5559945337,0.08339318309301214,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,36.5149993896484,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2004,49.8,2.8,52.8,3,NA,NA,NA,NA,98,AGO,2048751555,15976715,23873946857,1494.296347,4086.859078,21825196032,0.0678762570023537,0.131905063986778,0.096507802605629,0.103273525834084,0.0678762570023537,0.100627526640892,0.0652302578091621,1990,39,1985,39,SSAF,36.1353378295898,1,2189.09204101562,0.0718955993652344,8,22.1,1.00139,1.0027819321,28,0,0,488.4100000000001,45,2025,4792123.964037932,10793.861000000003,1004175798.985619,1494.296346714578,2232921.571804534,0.0858153688316221,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,36.1660003662109,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2005,49.8,2.8,52.7,3,NA,NA,NA,NA,99,AGO,2397039320,16544376,28233699240,1706.543616,4667.349475,25836660736,0.13281461596489,0.157003745436668,0.122089870274067,0.167728498578072,0.13281461596489,0.168729364871979,0.133815482258797,1990,39,1985,39,SSAF,36.1353378295898,1,2998.37133789062,0.153710842132568,8,22.46,0.89877,0.8077875129,28,0,0,504.45160000000004,46,2116,8990230.679883987,11329.982936000002,726015182.9691329,1706.543615788229,2912291.1125875628,0.08489993817756628,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,38.4129981994629,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2006,49.5,2.8,52.5,2.9,NA,NA,NA,NA,100,AGO,2631949173,17122409,34087962369,1990.839161,5444.889909,31456012288,0.15408618748188,0.0934903398156166,0.0591484941542149,0.188428044319153,0.15408618748188,0.19679568707943,0.162453845143318,1990,39,1985,39,SSAF,36.1353378295898,1,3574.78344726562,0.139458656311035,8,22,1.16216,1.3506158656000002,28,0,0,484,47,2209,12779076.69484427,10648,1569631734.3656964,1990.8391610666467,3963440.56523655,0.07721051626698362,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,40.2190017700195,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2007,49.3,2.7,52.3,2.9,NA,NA,NA,NA,101,AGO,3334216297,17712824,41789491879,2359.278898,6452.562373,38455275520,0.169799774885178,0.236512959003448,0.20261213183403,0.203700602054596,0.169799774885178,0.200905755162239,0.167004927992821,1990,39,1985,39,SSAF,36.1353378295898,1,4189.53515625,0.178728103637695,8,22.3,1.0990499999999999,1.2079109024999997,28,0,0,497.29,48,2304,17552204.825454712,11089.567000000001,1327554477.3926249,2359.278897537739,5566196.916366888,0.07978599755780964,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,42.2760009765625,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2008,49.1,2.7,52,2.7,NA,NA,NA,NA,102,AGO,3391278328,18314441,47563587328,2597.053731,7102.869949,44172308480,0.0960216000676155,0.0169692803174257,-0.0164316967129707,0.129422575235367,0.0960216000676155,0.138602197170258,0.105201222002506,1990,39,1985,39,SSAF,36.1353378295898,1,4860.125,0.100579261779785,8,22.39,1.0129299999999999,1.0260271848999998,28,0,0,501.31210000000004,49,2401,23620815.015625,11224.377919,1039293716.4007568,2597.0537308782723,6744688.081068753,0.0712998854483712,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,44.5859985351563,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Angola,2009,49.1,2.7,52,2.8,NA,NA,NA,NA,103,AGO,4332244843,18926650,48711254651,2573.686027,7038.959928,44379009024,-0.00903849862515926,0.244878903031349,0.211997807025909,0.0238426085561514,-0.00903849862515926,0.00466850027441978,-0.0282126069068909,1990,39,1985,39,SSAF,36.1353378295898,1,3854.92724609375,-0.00464725494384766,8,22.62,1.30755,1.7096870025,28,0,0,511.66440000000006,50,2500,14860464.072675943,11573.848728,2235501240.1188745,2573.686027426935,6623859.767772639,0.0889372461054247,0.07993507880899976,Angola,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,45.9379997253418,39.79299964904786,1,0,0,1,0,2000,1,1,0,0,1,0
Antigua and Barbuda,2007,47.1,5.8,46.6,6.9,NA,NA,NA,NA,299,ATG,21039093.19,84397,1238823623,14678.52676,26008.67678,1217784576,0.0741458386182785,0.0769190043210983,0.0658384934067726,0.0852263495326042,0.0741458386182785,0.0853705629706383,0.074290044605732,1990,76,1977,59,LAC,NA,0,13492.0205078125,0.080418586730957,1,NA,NA,NA,36,0,0,NA,48,2304,182034617.38323307,NA,NA,14678.526760429873,215459147.85665593,0.016983122374636863,0.016983122374636863,Antigua and Barbuda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,NaN,NA,NA,NA,NA,NA,2007,1,NA,NA,NA,NA,NA
Argentina,1961,35.9,2.3,36.9,3.4,NA,NA,NA,NA,189,ARG,NA,20959241,81153700562,3871.97707,NA,NA,0.0367322824895382,NA,NA,0.0528565794229507,0.0367322824895382,NA,NA,NA,NA,1960,72,LAC,2.9504017829895,0,2422.41455078125,0.0159235000610352,10,17.32,0.9712000000000001,0.9432294400000001,46,0,0,299.9824,2,4,5868092.255836725,5195.695168,916064432.1280001,3871.9770702574583,14992206.43259953,NA,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1962,35.8,2.2,36.9,3.4,NA,NA,NA,NA,190,ARG,NA,21295290,80462253591,3778.406098,NA,NA,-0.0244629941880703,NA,NA,-0.00855671986937523,-0.0244629941880703,NA,NA,NA,NA,1960,72,LAC,2.9504017829895,0,2439.92553710938,-0.00940132141113281,10,16.72,0.68549,0.46989654010000004,46,0,0,279.55839999999995,3,9,5953236.626638496,4674.216447999999,322109379.273149,3778.406097827266,14276352.640098266,NA,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1963,35.7,2.1,36.8,3.3,NA,NA,NA,NA,191,ARG,NA,21630854,76191158797,3522.337065,NA,NA,-0.0701775476336479,NA,NA,-0.0545427463948727,-0.0701775476336479,NA,NA,NA,NA,1960,72,LAC,2.9504017829895,0,2328.3505859375,-0.0529184341430664,10,17.09,1.05143,1.1055050449000001,46,0,0,292.0681,4,16,5421216.4510355,4991.443829,1162361169.3592072,3522.337065240235,12406858.401165191,NA,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1964,35.7,2,36.8,3.3,NA,NA,NA,NA,192,ARG,NA,21963952,83909549954,3820.330237,NA,NA,0.0812121629714966,NA,NA,0.0964940041303635,0.0812121629714966,NA,NA,NA,NA,1960,72,LAC,2.9504017829895,0,2405.18481445312,0.0595693588256836,10,16.48,0.81939,0.6713999720999999,46,0,0,271.5904,5,25,5784913.991675889,4475.809792,550138423.139019,3820.3302371995715,14594923.121261334,NA,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1965,35.6,1.9,36.8,3.3,NA,NA,NA,NA,193,ARG,7949408208,22293817,92778313911,4161.616376,NA,84828905472,0.0855666846036911,NA,NA,0.100473493337631,0.0855666846036911,NA,NA,NA,NA,1960,72,LAC,2.9504017829895,0,2636.57568359375,0.0729055404663086,10,17.14,0.80774,0.6524439076,46,0,0,293.7796,6,36,6951531.33531785,5035.382344000001,527005041.924824,4161.6163760113395,17319050.861085754,0.08568174903055122,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1966,35.6,1.8,36.8,3.2,NA,NA,NA,NA,194,ARG,8022342684,22618887,92166231089,4074.74652,NA,84143890432,-0.0210950095206499,0.00913299806416035,-0.00534289190545678,-0.00661912001669407,-0.0210950095206499,-0.00810803659260273,-0.0225839260965586,NA,NA,1960,72,LAC,2.9504017829895,0,2658.00439453125,-0.0122776031494141,10,16.77,0.94038,0.8843145444,46,0,0,281.2329,7,49,7064987.361347437,4716.2757329999995,831591711.262872,4074.746519976867,16603559.20206359,0.08704210413305555,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1967,35.7,1.8,36.8,3.1,NA,NA,NA,NA,195,ARG,8226552974,22941477,95108174075,4145.686613,NA,86881624064,0.0172598827630281,0.0251366049051285,0.0109753757715225,0.0314211137592793,0.0172598827630281,0.0320182330906391,0.0178570039570332,NA,NA,1960,72,LAC,2.9504017829895,0,2708.55981445312,0.0133237838745117,10,17.23,0.92291,0.8517628681,46,0,0,296.8729,8,64,7336296.26847032,5115.120067000001,786100468.5981709,4145.6866127233225,17186717.490913376,0.08649680276179773,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1968,35.7,1.7,36.9,3.1,NA,NA,NA,NA,196,ARG,7876482998,23269302,99694766523,4284.390074,NA,91818287104,0.0329097770154476,-0.0434856042265892,-0.057674091309309,0.0470982640981674,0.0329097807407379,0.0552649348974228,0.041076447814703,NA,NA,1960,72,LAC,2.9504017829895,0,2752.51733398438,0.0362377166748047,10,17.24,0.85262,0.7269608644000001,46,0,0,297.21759999999995,9,81,7576351.673884479,5124.031423999999,619821372.204728,4284.390074227409,18355998.308138344,0.07900598268799659,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1969,35.7,1.7,36.9,3.1,NA,NA,NA,NA,197,ARG,8226552974,23612675,109345000000,4630.764933,NA,101118443520,0.0777438655495644,0.0434856042265892,0.0288369432091713,0.0923948362469673,0.0777461752295494,0.096481055021286,0.0818323940038681,NA,NA,1960,72,LAC,2.9504017829895,0,2968.63696289062,0.0732078552246094,10,17.4,0.8394400000000001,0.7046595136000001,46,0,0,302.75999999999993,10,100,8812805.417440444,5268.0239999999985,591519382.0963842,4630.775632155188,21444082.95536228,0.07523483445973753,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1970,35.7,1.6,36.9,3,NA,NA,NA,NA,198,ARG,7462232577,23978532,112675000000,4698.99485,NA,105212764160,0.014626557007432,-0.0975124463438988,-0.112887732684612,0.0299995467066765,0.0146242612972856,0.0396920889616013,0.0243168007582426,NA,NA,1960,72,LAC,2.9504017829895,0,2996.35888671875,0.0162324905395508,10,17.33,0.80687,0.6510391969,46,0,0,300.3288999999999,11,121,8978166.578018427,5204.699836999998,525303996.802703,4698.994917620478,22080553.235823084,0.06622793500776569,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1971,35.6,1.5,36.9,3,NA,NA,NA,NA,199,ARG,7579659468,24370660,119050000000,4884.984546,NA,111470338048,0.0388174988329411,0.0156136313453317,-6.07388617936522e-4,0.0550360046327114,0.0388149842619896,0.0577739030122757,0.0415528826415539,NA,NA,1960,72,LAC,2.9504017829895,0,3047.466796875,0.0206775665283203,10,16.82,0.90495,0.8189345025000001,46,0,0,282.9124,12,144,9287053.878055573,4758.586568000001,741094778.0373751,4884.972339690431,23862954.759540603,0.06366786617387653,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
Argentina,1972,35.5,1.5,36.9,2.9,NA,NA,NA,NA,200,ARG,7725508912,24785830,120989000000,4881.37505,NA,113263493120,-7.39169190637767e-4,0.0190594252198935,0.00216725654900074,0.0161560587584972,-7.36109737772495e-4,0.0159583725035191,-9.33796400204301e-4,NA,NA,1960,72,LAC,2.9504017829895,0,3032.18310546875,0.00364780426025391,10,17.08,0.91638,0.8397523043999999,46,0,0,291.72639999999996,13,169,9194134.385090113,4982.686911999998,769532216.706072,4881.377787227621,23827849.10163923,0.0638529859078098,0.07061216320336743,Argentina,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,NA,NA,0.881238101493745,0,1,0,0,0,1961,1,0,1,0,0,0
